    -21908          0   -299.253          1   -180.676 
  -35068.3          0    -393.08          2   -203.273 
  -50705.9          0    -463.14          3   -188.694 
  -61659.9          0   -530.927          4   -197.193 
  -63401.7          0   -605.327          5   -262.165 
    -61776          1   -614.833          6   -280.471 
  -59376.2          1    -614.42          7   -293.046 
  -54228.2          1   -571.433          8   -277.923 
    -45403          1    -525.14          9   -279.396 
  -40332.5          1   -460.247         10   -241.947 
  -32320.2          1   -361.873         11    -186.94 
  -21753.2          1   -250.893         12   -133.154 
    -11883          1     -133.3         13   -68.9834 
  -6231.79          1   -3.51333         14    30.2162 
    116.12          1    98.9933         15    98.3648 
   11689.4          1    214.727         16    151.458 
   20708.1          1      316.2         17    204.117 
   28178.5          1     401.76         18    249.244 
   38048.8          1     457.56         19    251.621 
   47028.7          1    519.767         20    265.224 
   49351.1          1     572.26         21    305.147 
   49273.7          0     593.96         22    327.266 
   48422.2          0     593.34         23    331.255 
   44628.9          0     559.86         24    318.306 
   39248.7          0    510.673         25     298.24 
   37584.3          0    449.913         26    246.488 
   30113.9          0     368.28         27    205.289 
   21172.6          0    259.573         28    144.977 
   7509.11          0    152.727         29    112.084 
  -1277.32          0    14.4667         30    21.3802 
  -4606.11          0   -94.6533         31   -69.7228 
  -12153.9          0   -216.173         32    -150.39 
  -21095.2          0   -328.393         33   -214.216 
  -32939.5          0   -421.393         34   -243.108 
  -47686.7          0   -477.193         35   -219.089 
  -62975.9          0   -526.793         36   -185.936 
  -70794.7          0    -593.96         37   -210.784 
  -71220.5          0   -598.093         38   -212.613 
  -69130.3          1   -585.693         39   -211.526 
  -66575.7          1   -543.947         40   -183.606 
  -59182.7          1   -494.553         41   -174.227 
  -45790.1          1    -445.16         42   -197.321 
  -30500.9          1     -353.4         43   -188.314 
  -15869.8          1   -257.507         44   -171.611 
  -3483.61          1     -148.8         45   -129.945 
  -4606.11          0     -30.38         46   -5.44945 
  -2012.75          1      70.68         47     81.574 
   4760.93          1    193.853         48    168.085 
   9908.93          1    305.453         49    251.821 
   18656.7          1     408.58         50    307.601 
   30926.7          1      477.4         51    310.009 
   47802.9          1    538.573         52     279.84 
   59260.1          1    600.987         53    280.242 
   66033.8          1    609.873         54    252.466 
   66846.6          1    604.913         55    243.106 
   64485.5          0    559.447         56    210.419 
   63633.9          0    494.553         57    150.135 
   56047.4          0     438.34         58    134.983 
   43970.9          0    343.687         59    105.694 
   32242.7          0    243.867         60    69.3528 
   14050.6          0     137.02         61    60.9713 
  -154.827          0       21.7         62     22.538 
  -5767.31          0     -90.52         63   -59.3044 
  -13973.1          0   -203.773         64   -128.144 
  -20398.5          0    -301.94         65   -191.533 
  -30733.2          0   -391.427         66   -225.083 
  -43661.2          0    -454.46         67   -218.144 
    -55699          0    -522.04         68   -220.569 
  -65259.6          0   -591.067         69   -237.849 
  -68627.1          0     -604.5         70   -233.056 
  -70407.6          0    -605.74         71   -224.659 
  -69633.5          1    -553.04         72   -176.149 
  -70407.6          0   -521.627         73   -140.545 
  -66111.2          1    -450.74         74   -92.9133 
  -57827.9          1   -358.153         75   -45.1597 
  -49776.9          1    -246.76         76    22.6575 
  -40371.2          1   -133.713         77    84.7956 
  -25972.2          1   -16.5333         78    124.041 
   -4567.4          1       89.9         79    114.621 
   14592.5          1    205.427         80    126.445 
   33365.2          1    300.907         81    120.317 
   50860.7          1    383.987         82    108.703 
   66769.2          1    454.047         83    92.6585 
     79736          1    496.827         84    65.2558 
   84651.7          1    552.007         85    93.8293 
     87787          1    572.673         86    97.5264 
   90922.2          1    575.567         87    83.4502 
   92044.7          1    563.787         88    65.5947 
   88522.4          0     507.78         89    28.6526 
   80006.9          0    460.247         90    27.2093 
   69904.4          0    368.693         91   -9.66442 
   60653.5          0     277.76         92   -50.5272 
   46215.9          0     172.98         93   -77.1635 
   25275.5          0    66.5467         94   -70.2571 
   3831.97          0   -76.4667         95   -97.2072 
  -8863.85          0     -192.2         96   -144.224 
    -24811          0   -299.667         97   -165.377 
    -40526          0   -406.307         98    -186.96 
  -51518.7          0    -492.28         99   -213.435 
  -67311.1          0   -550.767        100   -186.445 
    -75633          0    -609.46        101   -200.096 
  -78497.3          0    -618.14        102   -193.273 
  -80161.7          0   -608.633        103   -174.758 
  -79890.8          1    -568.54        104   -136.131 
  -74704.1          1   -511.707        105   -107.371 
  -65569.3          1     -440.2        106   -85.3063 
    -53067          1   -353.607        107   -66.3816 
  -40680.8          1   -255.027        108   -34.8417 
  -29842.9          1   -146.527        109    14.9982 
  -16334.3          1   -20.2533        110    68.1558 
   -1741.8          1    89.0733        111    98.5009 
   11766.9          1    194.473        112    130.785 
   26281.9          1    305.867        113    163.616 
   40409.9          1     401.76        114    183.042 
   54499.1          1    478.847        115     183.87 
   67349.8          1    535.267        116    170.736 
     71414          1    607.393        117    220.865 
   72691.3          1     610.08        118    216.638 
   71994.6          0    612.147        119    222.476 
   69285.1          0    583.007        120    208.001 
   61892.1          0    512.533        121    177.542 
   50434.9          0    453.427        122    180.448 
   37971.3          0    363.733        123    158.213 
   21869.3          0    257.713        124    139.346 
   7122.05          0     149.42        125    110.872 
  -1509.56          0    22.1133        126    30.2838 
   -8012.3          0    -107.26        127   -63.8934 
  -16295.6          0   -217.413        128   -129.214 
  -25894.8          0    -323.64        129   -183.484 
  -40951.8          0   -418.087        130   -196.435 
    -54654          0   -488.147        131   -192.332 
  -62743.7          0    -534.44        132    -194.84 
  -67233.7          0   -585.073        133   -221.171 
    -68240          0   -595.407        134   -226.057 
  -67040.1          1     -598.3        135   -235.445 
  -61272.8          1   -555.313        136   -223.674 
  -52718.6          1     -505.3        137    -219.96 
  -40680.8          1   -453.633        138   -233.448 
    -33791          1    -365.18        139   -182.286 
  -23649.8          1    -261.02        140   -133.015 
  -13276.4          1    -154.38        141   -82.5214 
  -5225.41          1   -22.7333        142    5.54922 
    3444.9          1      91.76        143    73.1145 
   17379.3          1     203.98        144    109.914 
   30307.4          1     311.24        145    147.201 
   46293.3          1    406.513        146    155.951 
   60885.8          1      483.6        147    154.056 
   68588.4          1     540.64        148    169.405 
   71452.7          1      567.3        149    180.562 
   72613.9          1    601.193        150    208.171 
   69865.7          0      601.4        151    223.252 
     63092          0      551.8        152    210.314 
   50396.2          0      511.5        153     238.73 
   35300.6          0    451.773        154    260.709 
   22759.6          0    362.493        155    239.307 
   10141.2          0    258.127        156    203.238 
   309.654          0    141.153        157    139.477 
  -1819.22          0    15.9133        158    25.7599 
  -5535.07          0    -107.88        159   -77.9214 
  -12076.5          0   -220.927        160   -155.563 
  -19314.7          0    -327.36        161   -222.819 
  -28333.4          0   -418.293        162   -264.939 
  -44706.3          0    -478.64        163   -236.667 
  -56589.3          0   -531.753        164   -225.464 
  -60692.2          0   -576.187        165    -247.69 
  -61272.8          0   -607.393        166   -275.754 
  -62201.8          0   -612.973        167   -276.306 
    -59802          1   -555.727        168   -232.049 
  -53957.2          1   -498.893        169    -206.85 
  -44319.3          1    -434.62        170   -194.742 
  -32513.7          1   -344.307        171   -168.326 
  -18927.6          1   -241.387        172   -138.941 
  -5651.19          1   -135.987        173     -105.4 
   -1703.1          1   -14.4667        174   -5.24865 
   5960.84          1    92.1733        175    59.9103 
   18772.8          1     190.34        176    88.7323 
   34294.2          1    293.467        177    107.849 
   49660.8          1    390.187        178    121.398 
   64059.7          1    462.107        179    115.383 
   73775.1          1    524.107        180    124.799 
   77374.8          1        558        181    139.209 
   79929.5          1    597.473        182    164.855 
   81593.9          1     603.88        183    162.253 
   77839.3          0    559.447        184    138.141 
   71297.9          0    510.053        185    124.154 
   60305.2          0     454.46        186    128.058 
     46603          0    354.227        187    101.988 
   33481.4          0     252.96        188    71.7421 
     16373          0    147.147        189     58.528 
  -464.481          0    28.1067        190    30.6207 
  -6734.98          0   -98.1667        191   -61.7136 
  -16024.6          0   -200.053        192    -113.32 
  -26088.4          0   -304.833        193    -163.63 
  -34565.1          0   -404.653        194   -217.569 
  -41996.9          0     -483.6        195   -256.292 
  -49002.8          0   -545.807        196   -280.579 
  -47377.1          1   -583.213        197   -326.785 
  -46177.2          1   -615.867        198   -365.933 
  -45712.7          1   -613.593        199   -366.173 
    -42113          1   -562.753        200   -334.817 
  -33984.5          1   -512.947        201   -329.005 
  -26552.8          1   -445.367        202   -301.649 
  -18734.1          1   -362.493        203   -261.095 
  -8709.02          1   -260.607        204   -213.469 
  -6580.15          1   -130.407        205   -94.7916 
  -8244.54          0   -12.1933        206    32.4303 
    116.12          1    107.467        207    106.838 
   13353.8          1    227.953        208    155.676 
   22875.7          1    335.627        209    211.812 
   36732.7          1     423.46        210    224.644 
   47841.6          1    488.147        211    229.204 
   53492.8          1    535.473        212    245.944 
   57208.6          1    566.473        213    256.832 
   59608.4          1    591.687        214    269.056 
   58408.5          0    588.793        215    272.657 
   52950.9          0    538.573        216    251.977 
   43622.5          0      492.9        217    256.793 
   37313.3          0    429.247        218    227.288 
     29301          0     354.02        219    195.428 
   14244.1          0     255.44        220    178.344 
   1083.79          0    153.347        221    147.481 
  -1935.34          0    29.9667        222    40.4417 
  -3173.96          0   -85.9733        223   -68.7943 
  -5806.02          0   -215.347        224   -183.922 
  -13392.5          0    -324.88        225   -252.393 
  -24927.2          0   -416.847        226   -281.928 
    -36694          0     -483.6        227   -284.994 
  -42151.7          0   -543.947        228   -315.801 
  -43816.1          0    -572.26        229   -335.106 
  -47570.6          0   -603.673        230   -346.197 
  -48538.3          0   -601.193        231    -338.48 
  -46757.8          1    -550.56        232   -297.483 
  -43080.6          1   -509.847        233   -276.673 
  -33713.6          1    -448.88        234   -266.405 
  -22449.9          1   -348.853        235   -227.343 
  -9908.93          1    -239.32        236   -185.688 
  -3290.08          1   -119.867        237   -102.059 
  -3483.61          0       -9.3        238    9.55504 
   4296.45          1    85.9733        239    62.7188 
   17224.5          1    200.053        240    106.826 
     27056          1    301.733        241    155.293 
   39751.9          1    385.433        242    170.276 
   55079.7          1     453.84        243    155.721 
   67504.6          1     522.04        244    156.671 
   73620.3          1    560.687        245    162.217 
   77916.7          1    599.127        246    177.402 
   79271.5          1    608.013        247    178.956 
   76523.3          0    559.653        248    145.471 
     70098          0    512.327        249    132.921 
   58718.2          0    454.047        250    136.235 
   46099.8          0     358.98        251    109.465 
   33520.1          0    247.587        252    66.1593 
   16914.9          0     140.12        253    48.5683 
   348.361          0      14.26        254    12.3745 
   -7431.7          0   -95.8933        255   -55.6693 
  -18540.5          0    -210.18        256   -109.829 
  -29842.9          0    -310.62        257   -149.095 
  -40061.5          0   -399.693        258    -182.86 
    -51480          0     -477.4        259   -198.764 
  -59337.5          0   -528.447        260   -207.283 
  -62975.9          0   -565.233        261   -224.376 
  -62240.5          1   -605.327        262    -268.45 
  -60498.7          1   -596.647        263   -269.198 
  -59376.2          1     -548.7        264   -227.326 
  -52447.7          1   -501.373        265     -217.5 
  -42267.8          1   -442.473        266   -213.699 
  -30965.4          1   -354.847        267   -187.246 
    -18347          1   -260.813        268    -161.51 
  -7238.17          1   -147.973        269   -108.797 
  -6541.44          1   -24.3867        270    11.0189 
    1122.5          1       83.7        271    77.6245 
   15598.8          1     195.92        272    111.491 
   31197.7          1    306.487        273    137.629 
   45867.5          1    410.027        274    161.769 
   57324.7          1    490.007        275    179.737 
     63363          1    543.533        276    200.581 
   68394.9          1    579.907        277    209.719 
   74742.8          1    603.053        278    198.508 
   77181.3          1    599.127        279    181.383 
   75168.6          0    547.873        280    141.024 
     69440          0    484.427        281    108.583 
   64330.7          0    428.627        282     80.437 
   57982.7          0    338.933        283    25.1017 
   50241.4          0      241.8        284   -30.1315 
   36848.8          0    141.567        285   -57.8777 
   21056.5          0    28.1067        286   -85.8616 
    3986.8          0   -91.5533        287   -113.132 
  -12695.8          0   -196.333        288   -127.617 
    -29959          0    -301.94        289   -139.787 
  -47222.3          0    -394.94        290   -139.349 
  -64524.2          0   -470.787        291   -121.549 
  -77065.2          0    -523.28        292   -106.165 
  -83258.3          0    -552.42        293   -101.785 
  -89567.5          0   -584.867        294   -100.083 
  -95334.8          0   -582.387        295   -66.3871 
  -96457.3          0     -542.5        296    -20.425 
  -91889.9          1   -501.167        297   -3.81268 
  -83567.9          1    -445.16        298     7.1514 
  -73039.7          1   -353.193        299     42.134 
  -65569.3          1   -249.033        300     105.86 
  -56511.9          1    -143.84        301    162.031 
  -43158.1          1   -25.0067        302    208.586 
    -22179          1    91.9667        303     212.01 
   774.135          1      198.4        304     194.21 
   20708.1          1    299.253        305    187.171 
   38203.6          1    390.187        306     183.41 
   55002.3          1    459.627        307    161.927 
   69788.3          1    512.947        308    135.217 
   77684.5          1     568.54        309    148.073 
   82716.4          1    587.967        310    140.264 
   84845.2          1     587.76        311    128.535 
   86625.8          1    568.127        312    99.2647 
   84071.1          0    509.847        313    54.8118 
   75865.3          0    463.347        314    52.7259 
   65414.4          0    378.407        315     24.351 
   58563.3          0    269.287        316   -47.6875 
   47338.4          0    155.207        317   -101.012 
   31081.5          0    20.2533        318   -147.976 
   12192.6          0   -92.1733        319   -158.166 
  -6889.81          0   -212.247        320   -174.956 
  -25469.1          0   -317.647        321   -179.795 
  -45519.2          0   -409.613        322   -163.241 
  -64408.1          0    -481.74        323   -133.131 
  -77529.7          0    -551.18        324   -131.551 
  -83103.4          0   -601.607        325   -151.809 
  -85812.9          0   -620.413        326   -155.951 
  -86006.5          0    -617.52        327    -152.01 
  -83838.9          1   -585.487        328   -131.709 
  -78303.8          1   -507.573        329    -83.754 
  -70562.4          1    -447.02        330   -65.1007 
  -58137.6          1    -350.92        331   -36.2504 
  -44512.8          1   -245.933        332   -5.00786 
  -36500.5          1   -130.613        333    66.9456 
  -26823.8          1   -13.4333        334     131.75 
   -8012.3          1    85.1467        335    128.513 
     12270          1     192.82        336    126.408 
   30075.2          1     301.32        337    138.538 
   46293.3          1    399.073        338    148.511 
   57518.3          1    488.767        339    177.449 
     64950          1    547.047        340    195.505 
   70717.3          1     606.36        341    223.603 
   73504.2          1    625.787        342    227.945 
   73968.6          1    625.167        343    224.811 
   72110.7          0     565.44        344    175.141 
   68162.6          0    507.573        345    138.643 
   59066.5          0    441.853        346    122.156 
   44706.3          0    344.307        347    102.334 
     34449          0    234.773        348     48.318 
   23843.4          0    141.153        349    12.1011 
   8476.78          0    17.1533        350   -28.7273 
  -6154.38          0     -97.34        351   -64.0294 
  -21172.6          0   -207.287        352   -92.6899 
  -36113.4          0    -316.82        353   -121.356 
  -51828.4          0   -410.233        354   -129.712 
  -63827.5          0    -497.86        355   -152.394 
  -70833.4          0   -542.293        356   -158.908 
  -76136.2          0   -581.353        357   -169.266 
  -81826.1          0   -601.607        358   -158.723 
  -84380.8          0    -584.66        359   -127.949 
  -82174.5          1   -540.847        360   -96.0773 
  -75594.3          1   -487.527        361   -78.3724 
    -66924          1    -423.46        362   -61.2338 
    -55970          1   -347.613        363   -44.6757 
  -45906.2          1   -258.127        364   -9.65917 
  -34178.1          1     -158.1        365    26.8889 
  -20166.2          1     -38.44        366    70.7097 
  -928.963          1    80.1867        367    85.2147 
     17418          1    194.887        368    100.611 
     35378          1    311.653        369     120.17 
     51751          1     412.92        370    132.818 
   65762.8          1    496.413        371    140.472 
   73155.8          1    550.353        372    154.398 
   78652.2          1     561.72        373    136.015 
   81787.4          1     595.82        374    153.146 
   77839.3          0        589        375    167.695 
   71220.5          0     540.02        376    154.539 
   62240.5          0    503.853        377    166.977 
   49776.9          0    439.373        378    169.956 
   38010.1          0    365.387        379    159.657 
   25236.8          0     270.94        380    134.346 
   8399.37          0    164.507        381    119.045 
  -348.361          0    9.09333        382    10.9788 
  -5418.95          0    -104.16        383   -74.8299 
  -14940.8          0   -219.067        384     -138.2 
  -28720.4          0   -323.433        385   -167.984 
  -43158.1          0    -419.12        386   -185.527 
  -54112.1          0   -498.687        387   -205.805 
  -60769.6          0   -540.847        388   -211.931 
  -65453.2          0   -600.367        389   -246.101 
  -67001.4          0    -616.28        390   -253.635 
  -65491.9          1   -609.047        391   -254.572 
    -61118          1     -570.4        392   -239.599 
  -54963.6          1   -516.873        393   -219.383 
  -44009.6          1   -455.907        394   -217.705 
    -35107          1   -355.053        395   -165.036 
  -25701.3          1   -246.967        396   -107.858 
  -15056.9          1     -133.3        397   -51.8043 
  -5418.95          1   -5.37333        398    23.9567 
   8089.72          1    109.947        399    66.1611 
   22411.2          1    224.027        400    102.726 
   34836.1          1     324.26        401     135.71 
   46912.6          1      412.3        402    158.385 
   58176.3          1      480.5        403    165.621 
   67930.4          1    526.173        404      158.5 
   73620.3          1      554.9        405     156.43 
   76871.7          1    596.233        406    180.166 
   77994.2          1    588.793        407     166.65 
   73504.2          0     554.28        408    156.439 
   67001.4          0    501.373        409    138.728 
   56976.4          0     439.58        410    131.195 
   44203.1          0    345.753        411    106.504 
   30268.7          0    241.593        412     77.764 
   14476.3          0    131.647        413    53.2935 
   270.947          0      16.74        414    15.2735 
  -9057.39          0   -97.1333        415   -48.1102 
  -20553.3          0   -201.913        416   -90.6686 
  -30694.5          0   -305.453        417    -139.32 
  -41377.5          0   -401.347        418   -177.391 
  -52602.5          0    -479.26        419   -194.549 
  -59027.8          0   -539.607        420   -220.119 
  -59724.6          0    -575.98        421   -252.721 
    -59144          1   -616.073        422   -295.957 
  -59221.4          0     -607.6        423   -287.064 
  -57711.8          1    -554.28        424   -241.915 
  -50783.3          1   -502.407        425   -227.542 
  -39906.7          1   -446.193        426   -230.198 
    -29301          1   -354.227        427   -195.635 
  -16411.7          1   -254.613        428   -165.785 
  -7083.34          1   -144.047        429   -105.708 
  -7005.93          1     -13.02        430    24.8996 
  -387.068          1    99.4067        431    101.502 
     11225          1    211.627        432    150.872 
   25004.6          1     319.92        433    184.583 
   37429.5          1      415.4        434    212.813 
   49196.3          1      486.7        435    220.425 
   55118.4          1    540.227        436    241.898 
   59221.4          1    573.293        437    252.758 
   60537.4          1    606.773        438    279.115 
   59840.7          0    608.427        439    284.539 
   56434.5          0    549.527        440    244.075 
   51015.5          0    498.893        441    222.772 
   43041.9          0    435.447        442    202.482 
   36229.5          0     342.24        443    146.148 
   24269.1          0    238.493        444    107.137 
   10566.9          0      139.5        445    82.3064 
  -193.534          0    3.30667        446    4.35417 
  -5418.95          0    -107.88        447   -78.5499 
  -14824.7          0   -218.653        448   -138.415 
  -25778.7          0    -327.36        449   -187.833 
  -38010.1          0   -419.533        450   -213.804 
  -51402.6          0    -479.88        451   -201.663 
  -63324.3          0   -526.587        452   -183.844 
  -68317.5          0   -557.173        453   -187.405 
  -69594.8          0   -584.453        454   -207.772 
  -67388.5          1     -582.8        455    -218.06 
  -61195.4          1   -539.193        456   -207.973 
